,Name,Ag_corrected,Ag 2-Sigma_corrected,Al_corrected,Al 2-Sigma_corrected,As_corrected,As 2-Sigma_corrected,Au_corrected,Au 2-Sigma_corrected,Ba_corrected,Ba 2-Sigma_corrected,Bal_corrected,Bal 2-Sigma_corrected,Bi_corrected,Bi 2-Sigma_corrected,Ca_corrected,Ca 2-Sigma_corrected,Cd_corrected,Cd 2-Sigma_corrected,Cl_corrected,Cl 2-Sigma_corrected,Co_corrected,Co 2-Sigma_corrected,Cr_corrected,Cr 2-Sigma_corrected,Cu_corrected,Cu 2-Sigma_corrected,Fe_corrected,Fe 2-Sigma_corrected,Hf_corrected,Hf 2-Sigma_corrected,Hg_corrected,Hg 2-Sigma_corrected,K_corrected,K 2-Sigma_corrected,Mg_corrected,Mg 2-Sigma_corrected,Mn_corrected,Mn 2-Sigma_corrected,Mo_corrected,Mo 2-Sigma_corrected,Nb_corrected,Nb 2-Sigma_corrected,Ni_corrected,Ni 2-Sigma_corrected,P_corrected,P 2-Sigma_corrected,Pd_corrected,Pb 2-Sigma_corrected,Pb_corrected,Pd_corrected,Rb_corrected,Rb 2-Sigma_corrected,Re_corrected,Re 2-Sigma_corrected,S_corrected,S 2-Sigma_corrected,Sb_corrected,Sb 2-Sigma_corrected,Se_corrected,Se 2-Sigma_corrected,Si_corrected,Si 2-Sigma_corrected,Sn_corrected,Sn 2-Sigma_corrected,Sr_corrected,Sr 2-Sigma_corrected,Ta_corrected,Ta 2-Sigma_corrected,Th_corrected,Th 2-Sigma_corrected,Ti_corrected,Ti 2-Sigma_corrected,U_corrected,U 2-Sigma_corrected,V_corrected,V 2-Sigma_corrected,W_corrected,W 2-Sigma_corrected,Y_corrected,Y 2-Sigma_corrected,Zn_corrected,Zn 2-Sigma_corrected,Zr_corrected,Zr 2-Sigma_corrected
11,M1801-29.2,0.0,3.5216272251687846,25047.498,5101.940880695313,6.405,3.2616706090389016,0.0,5.843085807971251,538.6851072186877,46.087658369749484,0.0,17801.729853688805,0.0,3.103744354310444,234243.33499049966,649.5185028755068,0.0,3.9978,18620.365916025028,1240.6661943479146,0.0,53.3224,53.7195,13.452238308907969,15.933171877088666,7.331903797674553,19446.007555267486,523.2137190617989,0,0.0,0.0,4.002973906855827,13788.319758952497,1249.6533976059502,16223.810813086355,2715.006106105386,494.4242787908553,47.416312775053825,12.969467205874352,1.5545830083811558,-0.4028688907611431,1.7381800654700326,65.0336464742556,11.883027122222293,857.9178,171.3408822090499,0.0,1.299,1.3007160631603512,5.819233674377777,59.630112808870834,3.453387197398049,0.0,0.0,6511.749602622076,147.53356522995475,0.0,8.457849383171729,0.0,0.9316,192216.29839280664,11371.803770048855,8.2729,7.929216473255874,604.1069,3.780367579977945,0,0.0,2.4853,2.520612614263161,1639.2230192087025,167.90272039300103,15.2792,3.4564315167453707,134.6133085006112,16.337638696058935,0.0,17.474851511433123,20.97840042298974,2.385964789109923,86.40930320136096,10.803633811632087,55.03989491132298,14.921666863838778
12,M1801-29.2,0.0,3.5571689632416947,25108.7402,5102.373844477563,6.0342,3.2383387101827688,0.0,5.701393972469806,526.067472619289,47.16598855199305,0.0,17794.713834125087,0.0,2.8106015098042545,233521.53482080434,651.8548715040716,0.0,3.9309,18674.221485166105,1240.6977634028553,0.0,51.0017,60.2949,13.532282214011468,20.711333925309088,7.314397830194535,19494.461789572237,522.3293524818216,0,0.0,0.0,3.11090815180529,13906.339407312953,1249.915635963542,17418.19850953604,2731.266994091777,503.71500113295775,46.79678094539979,12.377691888927139,1.519688339741871,0.03657965331118351,1.7234610352419943,65.87254477657524,11.670359755700362,844.5164,171.8235874856986,0.0,1.2611,1.3014035046450747,5.819233674377777,59.35987681544364,3.430142163985736,0.0,0.0,6607.2314055582365,147.67850004252924,0.0,8.65802482893289,0.0,0.9211,193239.31176158122,11371.897987157525,10.5662,8.009638626664271,604.3204,3.717138619926395,0,0.0,4.4261,2.4995382015849583,1602.7826864604235,168.0255153142233,15.0513,3.378474902962978,143.88034328386613,16.472385318251945,0.0,17.474851511433123,20.08548871354959,2.371061674624336,84.59783162892695,10.70005608704179,55.04753227514821,14.914556737475781
13,M1801-15.0,0.0,3.424266383190711,37705.5039,5105.95423740959,4.4076,3.248573736560123,0.0,5.582268018405696,644.3685005491795,44.919542235609875,0.0,17781.990763943028,0.0,2.7951961464115453,171260.89396380677,623.3112687749112,0.0,6.0227,9569.568144742323,1239.814212695131,0.0,50.1245,102.378,13.4218808339089,26.072484602144993,7.35390905902123,19536.881831069815,521.9059392175559,0,0.0,0.0,3.43749666166654,17438.313726357737,1251.145086771756,14248.346139402453,2625.3625498183164,422.77317750052725,44.51746827821336,7.233155001640432,1.487343890950376,2.78967537518165,1.742271523040369,85.59072630457054,11.854239403583456,2460.6963,190.95922765914068,0.0,1.3682,6.043865895899879,5.819233674377777,72.27863687711601,3.4963874592431474,0.0,0.0,11153.205108573811,150.15026452128316,0.0,8.132710703598054,0.0,0.8911,215290.58340925883,11372.246972035193,8.487,7.815948810589301,639.9193,3.7356790172267615,0,0.0,7.3442,2.525194905583046,2053.9735922727823,168.10175800011814,16.7331,3.406404407869198,124.25042219156906,16.217971589658255,0.0,17.474851511433123,38.08802490615011,2.4604202841938125,145.77687587518983,11.067545358652932,75.57931202529026,14.925187636856839
14,M1801-15.0,0.0,3.4084149737157876,37636.7539,5105.6545051307685,5.6133,3.261629772348204,0.0,5.753063858442304,641.6949768969645,44.569057096675714,0.0,17777.813024394658,0.0,2.8235531191946706,171249.68096294918,626.4184816404363,0.0,5.6364,9553.781112392278,1239.8105159328531,0.0,49.7054,95.1861,13.459167504702922,26.55716010164487,7.347894153997765,19418.571899842842,521.7407548069818,0,0.0,0.0,3.109652091306776,17376.399772186327,1251.4482201475478,13518.459697084083,2617.448058539382,413.60093344070344,44.29257936598108,7.501043060718838,1.482348626318183,1.79860869325723,1.734908084019844,84.92884239143437,11.815998274689727,2466.8516,191.02773141629336,0.0,1.3669,6.267480790287802,5.819233674377777,72.42815939835423,3.4900333429858157,0.0,0.0,11203.637187896118,150.16812928478302,0.0,8.083435385306075,0.0,0.9248,216395.0100507763,11372.278030110037,7.837,7.791910351752792,635.8251,3.722472991137518,0,0.0,5.5761,2.5166857791910706,2009.3586917171306,168.30233365705388,14.9185,3.3699238596666694,120.50602249347911,16.317541184962955,0.0,17.474851511433123,38.524069581816356,2.460211621969208,137.5731110011197,10.998928814472801,74.92402620908611,14.923396345181757
15,M1801-23.0,0.0,3.4362661513698254,45636.5156,5106.336411217588,3.7874,3.2120867690441055,0.0,5.619147930897979,436.8776268404527,41.911149070465,0.0,17774.068468878,0.0,2.734981141966788,130551.22781699138,606.9074405356304,0.0,4.1415,23195.96406354682,1240.9703424279273,0.0,45.7321,117.2213,13.26539621118235,32.00181523542835,7.415773341220356,16024.40591934714,519.9101839841946,0,0.0,0.0,3.0558491747742726,18235.35099113047,1251.3227589430576,8914.155554663044,2559.3069834322127,310.5656303279512,41.82843171793239,7.874341376343882,1.4914950385259094,1.3970567496003325,1.7209501154877809,84.6935326205543,11.820838880446287,1457.3829,176.82296818633466,0.0,1.2767,2.6696084710976633,5.819233674377777,79.58105504327793,3.529852176104936,0.0,0.0,11767.969698574794,150.13541248653266,0.0,7.749846678381345,0.0,0.9164,224145.7186923887,11372.142723924815,0.0,10.712866692428891,589.028,3.664636021455378,0,0.0,6.3608,2.5043996528474777,2800.406635433193,168.1254355313921,17.0593,3.3711125196217795,103.91180238226617,16.190009052281663,0.0,17.474851511433123,22.018676247713863,2.3948791649835615,123.2169203056637,10.899532284269819,91.30963388579093,14.927891205571678
16,M1801-22.7,0.0,3.3316247422316327,27538.4062,5099.698253700063,2.4803,3.166544181259469,0.0,5.3968113019925985,359.4818807219131,41.85844977369253,0.0,17766.149399033504,0.0,2.7404119848873005,141028.4712497146,611.4872622758054,0.0,4.6138,25099.95906793192,1241.1745384510825,0.0,45.6653,66.9582,13.06241183854081,26.903415651574022,7.23522407174474,17587.285643685587,520.0130611279673,0,0.0,0.0,2.9574713690868766,12552.318551094048,1248.2649743785232,16770.978538935855,2624.100911531015,430.77650636465563,43.87830784489908,6.638619787773501,1.425226553902012,-0.22098692601660463,1.6867745996419932,71.50212053378074,11.439982698740005,951.8835,171.39527317769156,0.0,1.1599,1.4996812700246167,5.819233674377777,65.94655016300474,3.408937695991634,0.0,0.0,9616.20813277632,149.04661513852406,0.0,7.80049976529827,0.0,0.8345,241774.61647799425,11372.557285187262,5.7381,7.706666602997195,474.9691,3.4537521581243062,0,0.0,3.0078,2.4634250670930844,1763.6999771873543,167.17451361753766,8.8934,3.0934649731249104,86.91252574765097,15.454798265683129,0.0,17.474851511433123,19.92832584150907,2.3578254674323036,72.15135102280531,10.45872347974838,61.855783883505296,14.895615873316022
17,M1801-24.0,0.0,3.3868801075695005,34063.582,5103.075942680875,4.5348,3.2006181155939553,0.0,5.6066458920922635,733.6805328436204,44.72114952107939,0.0,17768.860004687525,0.0,2.740023570503355,159541.94695037647,612.8335595000568,0.0,3.497,22192.07922754099,1240.9737036609629,0.0,60.742,104.6411,13.264971086649647,24.872467966527747,7.2978260988019255,15273.766126183682,519.1708945785762,0,0.0,0.0,3.056831812345685,13797.37034222861,1248.544204968997,6630.822076175029,2578.0945429413837,377.4593903360437,43.2312957433817,8.090058480746334,1.485772206614259,0.04787262306248641,1.714868505162249,95.90974912368398,11.923695970103843,3641.1685,205.83330673099414,0.0,1.204,1.0911446162460656,5.819233674377777,66.42620304631077,3.454741041692235,0.0,0.0,10187.355863430399,149.89341588679372,0.0,8.012645888744764,0.0,0.8768,235741.71882586376,11372.597646535212,9.9698,7.777778662944344,617.2346,3.676260181182543,0,0.0,4.9287,2.484989084721011,2151.412434799465,168.10609539695545,17.481,3.3606492036436504,120.58520737894993,16.067951209876206,0.0,17.474851511433123,27.282981762380416,2.4002224844527142,99.86935917515663,10.707566383910027,96.13878994823848,14.929406549671834
18,M1801-24.0,0.0,3.380461119884385,34575.9062,5103.090793561898,3.626,3.199042552369099,0.0,5.501872156758556,712.550969937202,44.67557139485448,0.0,17772.523328999043,0.0,2.810400764466512,158501.80850442636,615.2387221488905,0.0,5.2896,22123.58564588188,1240.9512760865705,0.0,43.9352,100.8352,13.285857888734588,25.279295099144235,7.314341135628999,15303.8676725288,519.2976650010175,0,0.0,0.0,2.9698767144392724,13799.46245462742,1248.7814297323873,7213.664792015816,2577.940838631093,358.01006201009614,42.906378016930454,8.70435811771576,1.4931442261038965,-0.15713821242270098,1.7163463112080284,93.08270070845457,11.855565762437093,3674.2378,205.76789973342665,0.0,1.2284,2.0164408546839265,5.819233674377777,66.72624395714939,3.459231437061237,0.0,0.0,10166.101172396477,149.82175441617719,0.0,8.006484335738024,0.0,0.8694,236323.0102148749,11372.583094834532,7.7323,7.774916238761182,619.3356,3.6892006071435453,0,0.0,2.4923,2.4843999418738054,2185.556760413767,168.1414237481659,17.2098,3.367250620305935,120.8467938670682,16.14372679659075,0.0,17.474851511433123,27.74160951025901,2.4045026647671572,104.74298685105968,10.754019654800715,95.80081114109294,14.930628797052863
19,M1801-2.5,0.0,4.474462137849643,25382.7109,5099.436450105077,5.0871,3.238496070997802,5.7879,4.57047980843533,323.4186884065139,42.44504837477206,0.0,17745.420119448685,0.0,2.7856466209686315,188765.77701086624,627.7194931853237,5.7095,2.3769,14622.966510319284,1240.2894086018825,0.0,43.2907,63.6067,13.17523153191818,22.20032534420548,7.283131761704887,14730.044458431868,519.0492460660732,0,0.0,0.0,5.08851965201753,15283.382253157186,1249.989347269034,4324.07603317306,2567.0910656249775,319.1174501685213,41.945427604588,12.305934569014479,1.4968791534213457,-0.5240511430924295,1.7148209060999362,75.49896294172194,11.635810970769104,1434.1851,178.16788504976287,0.0,1.311,4.031528258261351,5.819233674377777,69.9713521488179,3.4765875776618587,0.0,0.0,10471.839916265275,149.92143352440073,0.0,7.976199166170462,0.0,0.9818,219299.94236940346,11372.379858530787,8.5503,7.764390431305752,635.4448,3.7194333062643166,0,0.0,5.3694,2.5039203883475545,1672.1936211346808,167.3323131973627,14.2002,3.362650760925182,127.55107411721029,15.843081595225161,0.0,17.474851511433123,24.495924440227853,2.3959199036846703,114.80787300156959,10.850267610332939,51.705116370677466,14.911527957770934
20,M1801-2.2,0.0,3.3918692284712266,21804.1152,5097.720662323595,3.1661,3.1799659702374488,0.0,5.655352749326522,324.0877221415567,42.88855175844411,0.0,17766.847757004587,0.0,2.802852269905418,175013.643570471,625.2962533889913,0.0,3.5157,18034.229475730037,1240.5786840934747,0.0,46.1273,53.6743,13.130300365553376,15.983048307654641,7.153594512436005,16772.375361474908,520.1557965196188,0,0.0,0.0,3.0205281159043373,11596.13238104137,1247.9685004477258,10336.937166671862,2601.609798066584,380.64817890028036,43.25847082528152,5.217896076649138,1.4426400798353707,-0.9038858372275915,1.7045060252159294,50.26131915528139,11.283160755190481,1445.2943,178.03762655533106,0.0,1.1801,0.21033566246245528,5.819233674377777,61.15101719830671,3.417524868256667,0.0,0.0,9222.441480753432,149.08747592031767,0.0,8.016863110869386,0.0,0.9049,246680.12726557432,11372.869649913562,0.0,11.47247229718827,558.4891,3.608330767785612,0,0.0,2.4933,2.4775055239459243,1454.0051849359456,167.0926105726411,13.5769,3.269591035580857,96.10121675954483,15.481983951450223,0.0,17.474851511433123,22.3541305610512,2.37313278702907,94.48204802319353,10.685791323801904,45.39227509578319,14.899965183697049
21,M1801-1.9,0.0,3.965373680127762,26528.9648,5102.924700197654,2.7955,3.2330523119597365,0.0,6.061974416748643,462.08515110471836,45.80005636466771,0.0,17800.378040155785,0.0,2.8767591308474114,202864.58161461298,639.6628765601374,0.0,3.9028,18957.976943430855,1240.7064799742352,0.0,60.5374,65.872,13.42109518033648,16.49137654742292,7.312187429788334,26393.008915751696,526.6764506499878,0,0.0,0.0,3.7205700341437744,14758.530738950405,1250.125917393882,17802.98515071587,2723.0779276787603,494.240440996988,47.008162332745286,7.535853373480438,1.5175754478599752,-2.213870328378704,2.441402119683975,71.62620641767779,11.97379325641923,1583.3683,180.28592886183748,0.0,1.371,3.921046591073641,5.819233674377777,67.0250755992625,3.4853115406162405,0.0,0.0,10188.082781510435,149.7397580427166,0.0,8.508767679189413,0.0,1.0061,195944.06345335703,11371.916294006767,11.612,7.945364565566034,612.9407,3.7676649386255545,0,0.0,3.2577,2.514909006541304,1654.3995118124901,167.6984327201071,13.977,3.422015632628043,117.53088172829372,16.054699949951175,0.0,17.474851511433123,24.89744380888471,2.4097262116000566,94.85166248634785,10.82921257598354,71.31236777189683,14.928671621928865
22,M1801-1.7,0.0,3.7542280728599846,22303.5527,5096.685166813673,2.628,3.1574186611642427,0.0,5.420019793258605,312.0450061071223,40.482874750772574,0.0,17752.420880927824,0.0,2.7060821674357847,139449.72381354592,609.161058001609,0.0,5.329,20272.837549247233,1240.7340502995344,0.0,42.962,58.5311,12.95726533029447,12.106158501661453,7.042147974755609,15374.519671560727,518.9260923441017,0,0.0,0.0,2.852972544376936,11391.862565289557,1247.4995042107814,10470.185678575584,2569.6356027363377,339.03615801584317,41.880911545735636,2.537769080804559,1.4012649463778806,-2.213870328378704,2.083742956796113,57.89394273405245,11.252097084431446,1518.0953,177.94286001797184,0.0,1.119,-0.13760793473403687,5.819233674377777,62.805581348640104,3.401002685261032,0.0,0.0,11592.870361915202,150.2359227889632,0.0,7.969971484793303,0.0,0.8197,259681.8973736673,11372.86489218828,7.7348,7.638391945936809,471.456,3.4565479845864,0,0.0,4.4398,2.4651227760869374,1494.8673252668727,166.72511611218115,11.2657,3.1274696193489557,72.23051848527325,15.07401120349067,0.0,17.474851511433123,20.560958074603498,2.3584930495705008,88.46647715515698,10.574910251431927,47.341941333086204,14.889429783419654
23,M1801-1.4,0.0,3.559046650867335,34590.7031,5103.628796040617,4.4874,3.207453627391704,0.0,5.661580266084289,374.296696528899,42.49909856757834,0.0,17758.833954336285,0.0,2.732400308687209,163809.15934591176,620.8653038474285,0.0,4.1286,19008.67602054032,1240.6804731885393,0.0,44.0976,100.436,13.296653374802665,22.78999844289683,7.226433567006239,16140.133672585465,519.2780426443131,0,0.0,0.0,3.01251544377263,17994.93569411566,1251.4336756113028,9382.751158963387,2598.1047914651444,314.66567404797894,41.361034528306135,6.016752691508074,1.4485426641792103,0.542048635929588,1.7127784182425367,96.7968567813432,11.80664001303803,2233.2214,187.29943416910132,0.0,1.2447,2.924747467856479,5.819233674377777,79.14265956354856,3.5093781465029883,0.0,0.0,11504.411078051835,150.48995267838086,0.0,7.9007529127557445,0.0,0.9033,219739.84324121865,11372.322763278697,11.4003,7.7572620014894635,601.654,3.6238333253266912,0,0.0,6.3701,2.496563500330518,2187.7893317862995,167.7793805950549,19.6849,3.3505821867178103,83.51814967835686,15.848682040881577,0.0,17.474851511433123,28.922436252209828,2.4125712289738432,152.0379369463662,10.992438472688399,65.75511635811132,14.909474099557778
24,M1801-8.6,0.0,3.6385591740481553,17246.4316,5098.434806995437,1.4882,3.20737923730079,0.0,6.045823622908218,388.17036063510096,47.207336851454976,0.0,17790.727513709782,0.0,2.9093499904469993,267892.2407822785,653.9668174960865,0.0,3.9412,23122.12698913961,1241.1883563501904,0.0,49.484,52.6921,13.430286540861706,9.181857100477805,7.2509299554163755,16767.279279569055,521.7942266143131,0,0.0,0.0,4.275859297143512,11200.879369709597,1247.9166637265748,7798.369733903806,2698.7057454675532,440.0586904121807,46.336232497385154,6.436078965439378,1.5297781309547487,-0.6990921742376213,1.7464423236962068,41.39098283750441,11.454766455387496,1164.6011,177.1982449863867,0.0,1.3351,1.254657483683875,5.819233674377777,58.01552565993415,3.463875086540037,0.0,0.0,5791.440895365335,147.49269116295665,0.0,8.804464286850074,0.0,0.9681,188774.94294128672,11371.85807886319,14.6651,8.08080112177947,733.087,3.990143742993265,0,0.0,3.8471,2.5301733757160925,1186.8342906027358,167.21869722845076,15.5195,3.592769486058172,174.57812446829678,16.174455787845297,0.0,17.474851511433123,20.22244164977974,2.386558833314687,81.9029560281675,10.81800392012501,47.68175310754981,14.933843063504593
25,M1801-9.25,0.0,4.620992108092157,32780.9375,5103.538746093042,5.1696,3.2770800496582626,0.0,6.058655859950708,386.37335930676045,45.01727159143188,0.0,17766.520735711958,0.0,2.8800621203220524,192897.02346382386,629.9494063811075,7.0799,2.5903,17968.74654251009,1240.5853469046203,0.0,46.7262,98.4795,13.448431941667069,36.70613959881089,7.62107548633095,15745.327017977917,520.2925660931156,0,0.0,0.0,3.217293673099894,18259.639636246688,1251.5834574193386,5119.2346085910085,2593.6170919512488,300.82479629737054,42.093332902631175,23.810698422257094,1.6152290023236346,-0.8821685877058556,1.7413209210244407,121.15627601590688,12.511939008302056,1496.723,177.70903268617363,0.0,1.4354,5.741588054474308,5.819233674377777,76.89164139771451,3.5685928564565543,0.0,0.0,16964.402153683794,153.4266970845078,0.0,8.409307930407731,0.0,1.0496,195357.51094193358,11371.770659173493,9.9192,7.917742132688606,809.2885,4.013146193418364,0,0.0,4.3578,2.5328136826822787,2037.0864954647336,167.82227831030147,22.1129,3.669473230581019,273.03353498823924,17.032534248107716,0.0,17.474851511433123,25.068692393762767,2.421306121677381,136.76015014258024,11.107594729095947,65.22508330864082,14.942301308546291
26,M1801-1.0,0.0,4.129996487050563,21165.666,5100.491568357648,3.4978,3.2359833129774014,0.0,6.1445933884444335,742.0235978628233,48.360645476427834,0.0,17809.760013513678,0.0,2.9278602796093183,262642.0950681409,653.1700851211418,0.0,3.9491,10875.03662848697,1240.0098671943733,0.0,43.7156,52.9713,13.458820783770438,13.681945193542767,7.3647612329494105,13277.709375998138,519.5373245258892,0,0.0,0.0,3.3419640406456512,12166.428675541549,1248.7178111900485,5382.223686763933,2651.8747209830353,336.27088397467526,43.684831132233214,4.420909069380979,1.5408843175097229,-0.2288051358444294,1.7706612154778243,57.40176315429973,11.656261699081341,5021.7412,225.09666805331776,0.0,1.3423,0.7289611597231573,5.819233674377777,54.629217561197194,3.4770108405285063,0.0,0.0,9355.333107961615,150.07077781930533,0.0,8.675181198016464,0.0,0.9872,215868.4483387269,11372.653218562758,16.0156,8.02791787512505,842.0173,4.16480822724748,0,0.0,3.8245,2.5366103408254426,1400.5084132362058,168.25767159514683,22.3194,3.7964480070127005,75.98609298510642,15.95085070844067,0.0,17.474851511433123,30.131664078197186,2.438893081886199,100.13415759652091,10.994328240772152,53.658041216545904,14.95142929105389
27,MAG1,0.0,3.3380448503652542,85286.3047,5129.128726213085,3.3941,3.362809944357278,0.0,5.640349038784306,512.4079341254734,42.78016624391191,0.0,17859.094385342993,0.0,2.8114716105473936,9958.784831124087,545.2706892955458,0.0,3.3154,31613.56848821466,1241.8306330732414,0.0,75.5505,113.5928,13.911684490731204,29.10641131257262,7.320469504639339,48589.23650424315,532.8764598993646,0,0.0,0.0,3.0540627660492845,30218.18346213882,1264.215703437157,19605.115158354092,2621.9965879277383,715.5407957043276,49.876369121075086,1.4906107721039232,1.8581405571020198,12.153067506478104,1.744026694175696,58.351792811250505,11.910901325990013,701.1346,166.79053498138174,0.0,1.7303,23.597586002388645,5.819233674377777,157.6151659012848,3.8487421237532593,0.0,0.0,3952.065518266095,145.88674377317943,0.0,7.857757729684619,0.0,1.618,243987.69207574066,11372.64191434926,6.7555,7.71480800277961,125.0709,2.9706007203507347,0,0.0,17.5128,2.6387139028668054,4499.249935976338,171.66846965278825,4.5589,2.8691075859839597,138.77898620850488,18.643754046944576,0.0,17.474851511433123,27.554744156800215,2.4898790060708493,126.82129785608505,10.885067508556851,128.05227842831673,14.90425526738536
28,MAG1,0.0,3.3625357445014608,86408.2344,5128.910183763169,2.8335,3.3589592393877306,0.0,5.662177559854075,520.9124637832847,43.35639656540589,0.0,17857.703085604033,0.0,2.7802273678449314,9974.109570723478,545.3968358566445,0.0,3.3457,31663.777314374194,1241.810941649673,0.0,75.7359,115.6056,13.935849092166976,30.226522821283137,7.335723506809299,48540.05641477679,532.8698135440579,0,0.0,0.0,4.477044259214845,30135.12548585754,1264.2727444655545,18298.273262786577,2610.2853652602303,701.6484615058673,49.56182289758653,1.4906107721039232,1.8091440738502294,11.963367331905742,1.743073234261087,56.83694567830601,11.928029067179146,687.7779,166.6962473360019,0.0,1.7339,24.044324761532543,5.819233674377777,156.43506189208313,3.843921822195757,0.0,0.0,3989.4204929714906,145.85725467216673,0.0,7.931288521950161,0.0,1.6902,245175.28549601862,11372.621023795109,5.8835,7.745063855756925,127.4759,2.9748342541641377,0,0.0,16.0818,2.6210944090556083,4498.874724794508,171.76639863666668,4.4125,2.8710236554146857,130.2730395353745,18.638997200304587,0.0,17.474851511433123,27.175807860355707,2.4874197444083217,128.87688047321424,10.901176312024315,127.57234648553968,14.90418108603704
29,MAG1,0.0,3.3547543923587,85891.2188,5130.801289962802,2.6651,3.384535909377857,0.0,5.662177559854075,511.17105406368023,43.28648176748417,0.0,17865.81361956695,0.0,2.8406403093165378,10240.602956131303,546.1302535856347,0.0,3.3737,31588.305541377005,1241.89431849795,0.0,76.027,113.5155,13.98299674353288,26.046672263852088,7.286279188883344,48783.08889366005,533.0820193273819,0,0.0,0.0,3.544411777568826,30196.07410813941,1265.111044971822,19842.383584666895,2632.15728923635,695.9170746006382,49.650817165296814,1.4906107721039232,1.8030945843042745,13.06052277774384,1.747906536402163,56.34458103384947,11.924396756124422,673.2543,167.0514160130812,0.0,1.8056,27.186914405982932,5.819233674377777,158.22236106840631,3.8539779741395446,0.0,0.0,3934.018074979437,145.9514681538055,0.0,7.971184467719862,0.0,1.8761,244324.02894820637,11372.77287061103,0.0,11.189161243352975,125.4486,2.9727516411143906,0,0.0,18.3677,2.65454174975316,4582.700598732012,171.83859566226758,3.4812,2.8575934402833973,133.65215539153536,18.802324924406616,0.0,17.474851511433123,27.48423903982539,2.4923042380239937,126.36362943069823,10.891472505397976,125.50272272042183,14.90365216466703
30,M1801-9.5,0.0,3.432593991874074,33129.1016,5101.746524884821,3.7038,3.2135148438848384,0.0,5.522223407226028,347.1320119416623,41.91091817100575,0.0,17772.1958973978,0.0,2.7757437015895317,131083.29771397464,607.5510214768466,0.0,4.5595,7415.356016443668,1239.6090640552318,0.0,57.5054,86.2051,13.243681503632255,21.907339878880816,7.258393300059906,22148.852360133216,523.1604323185279,0,0.0,0.0,2.998995648374403,14980.028873075886,1249.6680777845552,13996.77825598506,2575.921725154222,388.1553799573669,43.59478546032464,8.562713085481215,1.47283180640133,-0.20372171264682448,1.7108859430123933,71.22785464275101,11.745249715415618,1492.2396,177.30367446743884,0.0,1.2753,3.553167190820167,5.819233674377777,70.96480197356237,3.4710646745851266,0.0,0.0,8739.539765941905,148.62375821200763,0.0,7.833785012905215,0.0,0.9009,253656.149553828,11372.903776290492,0.0,11.127524043099271,536.614,3.5877591292822744,0,0.0,3.233,2.4831396801594887,1958.1693823314583,167.48673554884962,13.8685,3.2724872406093053,208.74273769461468,16.349373170643645,0.0,17.474851511433123,24.83995266572717,2.3959558457685235,107.19025046645689,10.778491398421213,63.60229624305737,14.908114122027113
31,M1801-0.7,0.0,3.899277294967619,27415.293,5106.648884597193,0.0,4.264539998858986,0.0,6.214168204137626,642.8307783541301,50.55993749854463,0.0,17806.138241244716,1.8186,2.576479748981923,332081.7203426766,680.9982400403908,0.0,4.2763,8514.29905600364,1239.8023043700384,0.0,43.9638,52.6991,13.752848491845283,12.44439268749958,7.346635165730944,13178.573022655173,519.4095650327582,0,0.0,0.0,5.0959342008083865,12142.135698014397,1249.415955367393,5978.54142204452,2717.656834087029,465.39513506923504,47.235109634060684,4.888756111739578,1.5643429291390698,-2.213870328378704,2.304200666174152,45.412161253995144,11.52431277245939,2263.5493,192.5985971445678,0.0,1.5462,7.738998391301697,5.819233674377777,53.05674141729048,3.5014806832471246,0.0,0.0,7913.606118979762,149.0213852663144,0.0,9.220562448593816,0.0,0.9914,152348.35920103858,11370.948557266822,17.6269,8.220875298881033,825.2231,4.1354724421459155,0,0.0,5.7861,2.641212846626066,1143.8522935486562,168.23381964510074,35.6247,3.970842019011925,133.51925936220192,16.48574403789414,0.0,17.474851511433123,32.77763461361293,2.4537436265576646,69.98607226477442,10.76702244521855,48.37339277556203,14.946857129021613
32,M1801-0.7,0.0,3.6521018965864016,27781.8965,5105.9070361242375,1.7478,3.264125481942782,0.0,6.2187443032589025,623.601036239317,48.84633458855167,0.0,17801.008609773435,0.0,2.9482566063546702,333614.6312503015,679.8616699982134,0.0,3.9932,8535.599965234738,1239.781241564389,0.0,44.3623,41.4797,13.666948499560943,17.898406079389254,7.4525587557800925,13150.228189897176,519.5977432245824,0,0.0,0.0,4.485230225860051,12371.941893231678,1249.2463920010598,4981.487811509291,2694.1708440573516,465.5248718107353,47.47475754389624,6.357110301962294,1.5529487596013607,0.286436609058756,1.7751298515875977,45.59065616080901,11.561882067702932,2330.8257,191.91243753729333,0.0,1.503,5.597323548608758,5.819233674377777,56.37227172885711,3.4756994943683996,0.0,0.0,8091.231439504685,148.906181944375,0.0,8.891896501220558,0.0,1.0098,152465.54157910217,11370.870723292537,16.7154,8.108065584327269,828.9509,4.166538856142866,0,0.0,6.2474,2.56851428284574,1138.2777274186046,168.24541880042466,15.9956,3.72118814627139,129.9475283749186,16.465139600773576,0.0,17.474851511433123,31.896741691756986,2.454568268529592,69.06161175044413,10.781328922532698,46.60936539497078,14.948485518118021
