Reading No,Reading Type,Duration,Main,Low,High,Light,Time,User,Sigma Value,Units,Heat,Lot,Note,Sample Depth,Mode,Ag,Ag 2-Sigma,Al,Al 2-Sigma,As,As 2-Sigma,Au,Au 2-Sigma,Ba,Ba 2-Sigma,Bal,Bal 2-Sigma,Bi,Bi 2-Sigma,Ca,Ca 2-Sigma,Cd,Cd 2-Sigma,Cl,Cl 2-Sigma,Co,Co 2-Sigma,Cr,Cr 2-Sigma,Cu,Cu 2-Sigma,Fe,Fe 2-Sigma,Hf,Hf 2-Sigma,Hg,Hg 2-Sigma,K,K 2-Sigma,Mg,Mg 2-Sigma,Mn,Mn 2-Sigma,Mo,Mo 2-Sigma,Nb,Nb 2-Sigma,Ni,Ni 2-Sigma,P,P 2-Sigma,Pb,Pb 2-Sigma,Pd,Pd 2-Sigma,Rb,Rb 2-Sigma,Re,Re 2-Sigma,S,S 2-Sigma,Sb,Sb 2-Sigma,Se,Se 2-Sigma,Si,Si 2-Sigma,Sn,Sn 2-Sigma,Sr,Sr 2-Sigma,Ta,Ta 2-Sigma,Th,Th 2-Sigma,Ti,Ti 2-Sigma,U,U 2-Sigma,V,V 2-Sigma,W,W 2-Sigma,Y,Y 2-Sigma,Zn,Zn 2-Sigma,Zr,Zr 2-Sigma
438,ucsb mining,210.4,29.93,29.98,29.14,114.79,"Wed Jan 11, 2023 - 17:08:06",User,2,ppm,,,,MAG_1,Mining,0,2.1977,80045.3984,649.3615,3.277,1.6259,0,4.8378,369.3457,34.5445,574266.625,3106.7817,0,2.1519,6805.9678,124.5046,0,3.4021,33432.4805,85.2247,0,76.6012,110.7832,7.4063,22.0936,4.052,40951.9336,154.8466,0,0,0,3.2239,31021.6523,232.3991,17253.7656,1269.8326,607.5898,36.0531,0,1.9582,14.6866,0.8787,61.0151,7.6749,591.1321,68.4231,31.5437,1.8061,0,1.9194,178.4938,2.2474,0,0,3422.9424,34.6762,0,6.5233,0,1.2803,206427.4375,348.3411,9.3639,3.651,127.4925,1.1555,0,0,17.7868,1.409,3831.7566,46.9679,0,3.9435,144.2855,13.1368,0,0,19.2207,1.1159,115.4286,5.4006,116.5228,1.5972
441,ucsb mining,211.51,0,29.75,29.77,28.74,"Wed Jan 11, 2023 - 17:20:09",User,2,ppm,,,,MAG_1,Mining,0,2.1938,85319.9297,666.1205,3.7222,1.5936,0,4.8074,385.3142,34.3166,555339.25,3241.3621,0,1.9074,7364.2563,125.9465,0,3.3506,35016.5156,86.562,0,76.039,116.0915,7.3848,27.1788,4.1468,40825.8711,154.4418,0,0,0,4.2874,32245.7344,235.5598,19700.5293,1295.7168,603.8599,35.9183,0,1.8915,14.1954,0.8835,59.2531,7.539,571.9243,68.3955,29.5174,1.7541,0,1.9083,175.3458,2.226,0,0,3654.3486,34.8071,0,6.4539,0,1.4776,214109.5469,348.7374,8.0755,3.6061,129.119,1.1572,0,0,15.5859,1.3555,3896.5913,46.5236,3.4002,1.7579,131.385,12.984,0,0,19.1572,1.1041,119.2946,5.427,114.9731,1.5819
444,ucsb mining,210.05,0,29.58,29.72,28.98,"Wed Jan 11, 2023 - 17:32:13",User,2,ppm,,,,MAG_1,Mining,0,2.2001,84457.0234,664.7892,3.026,1.5707,0,4.847,362.4702,34.4284,560905.25,3165.4319,0,1.8171,7187.395,125.573,0,3.3989,34279.2734,86.2473,0,75.5486,112.0559,7.4111,23.9569,4.0438,40688,153.0312,0,0,2.5749,1.924,31843.2012,235.1964,17806.375,1277.3641,621.2234,35.9113,0,1.4701,14.2101,0.876,61.57,7.5904,573.0095,69.2287,29.9046,1.7472,0,1.8897,177.964,2.2232,0,0,3479.1672,34.6262,0,6.4489,0,1.5967,212996.2344,350.9091,0,6.7942,126.6688,1.1385,0,0,15.5258,1.3242,3828.8271,46.915,2.9627,1.7415,145.6809,13.1662,0,0,18.3374,1.0941,122.8619,5.4388,115.2814,1.5692
447,ucsb mining,211.08,0,29.76,28.79,29.9,"Wed Jan 11, 2023 - 17:44:10",User,2,ppm,,,,MAG_1,Mining,0,2.1717,88325.6797,680.9518,3.0138,1.5707,4.6915,3.2659,379.1205,34.2462,550091,3266.894,0,1.8198,7061.0054,126.9844,0,3.3598,34652.6875,86.4858,0,75.6367,112.2432,7.5192,25.9195,4.079,40838.8516,153.0468,0,0,0,2.7454,31398.7832,237.3678,20070.3691,1303.2904,634.378,36.087,0,1.4606,13.4064,0.8689,61.2332,7.6175,648.9043,69.6572,30.128,1.7479,0,1.8926,176.0416,2.2111,0,0,3580.1238,34.9542,0,6.4303,0,1.2915,217531.7812,351.9739,6.6326,3.5972,128.199,1.1423,0,0,17.566,1.3517,3806.228,47.7174,3.8578,1.7509,145.2673,13.3555,0,0,18.856,1.0926,118.0532,5.3576,115.9967,1.572
459,ucsb mining,210.01,0,29.67,29.24,29.32,"Wed Jan 11, 2023 - 18:34:41",User,2,ppm,,,,MAG_1,Mining,0,2.1199,87578.4297,686.9905,4.2192,1.5586,0,4.7326,363.5166,33.8864,552647.9375,3263.4917,0,1.8523,6880.936,126.161,0,3.3339,33795.1562,86.2197,0,75.0825,114.0727,7.4908,26.3426,4.0855,40807.5898,152.5123,0,0,0,4.1832,31269.584,235.5092,19919.1328,1313.8231,584.2065,35.1139,0,1.495,13.7683,0.8687,66.8397,7.6192,725.5307,70.6463,27.4803,1.7055,0,1.8758,175.6287,2.2045,0,0,3441.5811,35.0842,0,6.3549,0,1.3116,217253.5156,355.3713,5.9342,3.5663,128.8345,1.1418,0,0,17.5239,1.3554,3758.6719,47.4049,4.6252,1.7686,137.2336,13.1595,0,9.7536,16.8895,1.074,120.9057,5.4067,113.943,1.5585
378,ucsb mining,211.31,29.72,29.5,29.31,115.75,"Fri Dec 9, 2022 - 16:43:08",User,2,ppm,,,,MAG_1,Mining,0,2.1855,79224.7812,649.5677,1.9302,1.574,7.3622,3.4083,361.597,34.6491,573496.4375,3126.3093,0,1.7542,6881.3813,128.4198,0,3.4196,33804.9492,85.3453,0,75.9488,108.6515,7.5786,27.2963,4.1359,41232.0508,153.4571,0,0,0,4.4509,30902.9004,237.9864,18890.4297,1291.8198,640.7744,36.3377,0,1.4799,14.4806,0.8821,59.4479,7.5639,631.6225,67.5937,31.4114,1.7829,0,1.9324,179.0111,2.2341,0,0,3289.2278,34.0488,0,6.4996,0,1.3094,205941.9219,346.865,0,8.5718,129.9107,1.1534,0,0,20.2818,1.3777,3713.4851,48.1795,3.2426,1.7565,148.5523,13.4604,0,0,18.3051,1.0987,119.2547,5.4047,119.3342,1.597
381,ucsb mining,210.82,0,29.62,29.51,29.36,"Fri Dec 9, 2022 - 16:55:13",User,2,ppm,,,,MAG_1,Mining,0,2.4733,82583.1875,658.4504,4.1899,1.5505,4.9587,3.2658,344.0238,34.0074,566977.125,3120.2371,0,1.7886,6998.877,125.169,0,3.3651,33922.0898,85.3956,0,75.1457,109.9783,7.3921,22.9001,3.9843,41042.7891,151.9723,0,0,2.1368,1.9058,31633.3027,235.5245,18493.5996,1283.2904,609.5671,35.4038,0,1.4553,14.5325,0.8677,62.5003,7.5632,539.8237,68.5093,27.7854,1.6907,0,1.9117,179.2815,2.2084,0,0,3384.3591,34.1105,0,6.4291,0,1.292,208648.125,347.443,9.831,3.6117,127.6396,1.1323,0,0,15.5982,1.309,3838.8262,46.9591,1.9795,1.7048,142.6459,13.1689,0,0,16.685,1.0739,122.7859,5.3913,118.8929,1.5732
384,ucsb mining,210.85,0,29.18,28.96,29.16,"Fri Dec 9, 2022 - 17:07:09",User,2,ppm,,,,MAG_1,Mining,0,2.1515,82785.7266,655.5115,4.2371,1.5771,0,4.6789,351.7209,33.5831,567202.8125,3173.4978,0,1.8711,7119.9995,129.7629,0,3.3388,32096.8574,82.534,0,76.2678,106.035,7.5995,24.555,4.0861,41158.7578,154.4,0,0,0,3.905,31293.7637,241.9932,20348.4609,1290.3619,622.5504,36.1139,0,1.6897,13.3946,0.8735,63.3125,7.6542,595.3505,67.9172,27.6822,1.7226,0,1.8879,177.4108,2.2335,0,0,3302.595,33.5528,0,6.3478,0,2.1465,208337.9375,346.1951,0,7.599,127.6927,1.15,0,0,15.6341,1.3445,3818.1367,48.5688,2.8785,1.7412,147.295,13.647,0,0,16.814,1.0887,120.7122,5.4412,117.6442,1.5921
387,ucsb mining,210.25,0,29.23,29.39,28.86,"Fri Dec 9, 2022 - 17:19:39",User,2,ppm,,,,MAG_1,Mining,0,2.1672,85424.2734,673.5649,3.7743,1.6024,0,4.7509,361.3973,33.8343,559428.5625,3259.7659,0,2.0734,6852.0122,130.822,0,3.3373,33091.332,84.8495,0,76.4675,109.3207,7.7647,25.4038,4.1395,40839.8516,155.1779,0,0,0,4.044,30796.3613,243.298,20699.5195,1310.691,622.8256,36.43,0,1.4813,13.6417,0.8844,68.6046,7.7664,626.0513,68.6514,29.3803,1.7617,0,1.9072,175.236,2.2413,0,0,3385.4028,34.4305,0,6.3623,0,1.3626,213231.9688,352.44,0,5.6085,125.7527,1.1496,0,0,15.6455,1.3722,3681.5862,49.7527,4.3317,1.7863,134.5556,13.679,0,0,18.0806,1.1026,118.3747,5.4438,116.7684,1.5972
398,ucsb mining,210.67,0,29.6,29.21,28.76,"Fri Dec 9, 2022 - 18:04:27",User,2,ppm,,,,MAG_1,Mining,0,2.298,88351.8906,687.6727,3.1655,1.5818,6.2817,3.3806,372.0249,34.5433,550996.75,3324.6965,0,1.8706,6622.7661,126.6135,0,3.3994,33387.8945,85.09,0,76.207,109.0591,7.5583,20.9854,4.0115,41089.3047,154.7928,0,0,0,2.7295,30940.8125,236.7898,22192.9258,1330.9385,588.3603,35.6022,0,1.8149,13.0833,0.8759,72.544,7.7933,677.9037,70.2059,29.6393,1.7546,0,1.9659,174.5661,2.23,0,0,3434.0725,34.6774,0,6.5371,0,1.3328,216636.9219,352.9221,8.2867,3.6395,128.6705,1.1558,0,0,16.1776,1.3537,3722.9795,48.5964,5.1565,1.7994,139.7452,13.3839,0,0,17.8433,1.094,123.4681,5.4869,116.7269,1.5911
426,ucsb mining,210.83,0,29.86,29.22,28.66,"Fri Dec 9, 2022 - 19:56:52",User,2,ppm,,,,MAG_1,Mining,0,2.2202,85587.1016,687.0635,2.2576,1.554,4.9665,3.3033,345.2162,34.7457,556514.125,3279.1001,0,1.8935,6641.4702,129.5031,0,3.4616,32470.7227,84.2964,0,75.4584,111.4079,7.7134,23.2676,4.0071,41253.9961,152.6085,0,0,0,3.6414,30596.9102,241.5092,21855.0781,1338.9977,634.3551,35.941,0,1.4618,13.8408,0.8726,61.6781,7.5499,703.6233,70.0614,30.4339,1.7481,0,1.9468,174.547,2.2032,0,0,3346.8552,34.7902,0,6.5771,0,1.4914,215411.9375,354.6396,5.6807,3.6692,127.6614,1.1363,0,0,15.3058,1.3381,3679.4814,49.5273,6.0674,1.8022,122.5017,13.4841,0,0,17.8477,1.0801,125.6065,5.4508,116.0302,1.5655
248,ucsb mining,210.36,29.44,29.98,29.38,113.81,"Tue Dec 6, 2022 - 18:18:49",User,2,ppm,,,,MAG_1,Mining,0,2.1673,79645.5547,651.8906,3.5537,1.5737,0,4.836,378.2929,33.699,576323.9375,3079.103,0,1.8239,6659.0415,126.2252,0,3.3796,33309.7227,85.4079,0,75.3078,106.7502,7.4885,25.6077,4.1082,40891.582,152.7672,0,0,0,3.708,30797.7578,236.4343,16381.3506,1264.554,609.3363,35.7364,0,1.4662,13.7068,0.8767,73.7957,7.7181,609.1165,68.7795,29.0087,1.7394,0,1.8919,175.3686,2.2133,0,0,3246.054,34.271,0,6.351,0,1.4785,206411.375,349.9388,8.2012,3.5471,127.2487,1.1405,0,0,18.0456,1.36,3777.4583,48.1143,4.6804,1.7771,125.3949,13.2129,0,0,18.3104,1.0906,115.8429,5.3451,113.9308,1.5653
251,ucsb mining,210.71,0,29.25,29.78,29.79,"Tue Dec 6, 2022 - 18:31:52",User,2,ppm,,,,MAG_1,Mining,0,2.842,85893.3984,671.9781,3.4649,1.5799,0,4.7779,354.7627,33.5427,556131.125,3215.1245,0,1.7938,6942.3091,126.4093,0,3.3044,35452.1562,87.6188,0,75.5885,119.2306,7.5996,22.2668,3.9903,40730.4727,152.8651,0,0,2.0289,1.8925,31796.7246,239.1084,19476.4004,1300.431,647.3997,36.3201,0,1.4639,13.5686,0.8693,62.7017,7.6586,552.1313,67.8079,30.1151,1.7475,0,1.8959,175.8549,2.2102,0,0,3432.9712,34.2586,0,6.3089,0,1.5468,213728.4844,350.5139,5.896,3.5364,128.0535,1.1414,0,0,16.4547,1.3277,3881.5461,48.159,4.2946,1.7679,138.1999,13.397,0,0,17.1575,1.0798,124.1422,5.4395,116.6733,1.5739
254,ucsb mining,211.12,0,29.1,29.68,29,"Tue Dec 6, 2022 - 18:44:00",User,2,ppm,,,,MAG_1,Mining,0,2.1398,87703.2031,670.3453,3.3747,1.5954,0,4.8294,336.0015,33.1441,553314.3125,3289.7559,0,1.9129,6975.5376,126.3975,0,3.2701,35126.8594,86.8163,0,77.8784,120.5714,7.5784,23.9905,4.1636,40855.3867,157.5762,0,0,0,4.4026,31831.2051,239.0725,19971.998,1291.7634,629.0021,37.1061,0,1.5041,13.3584,0.8933,73.6055,8.0764,582.5488,67.5959,28.2274,1.7642,0,1.8661,175.759,2.2755,0,0,3420.5457,34.0158,0,6.2968,0,2.0478,214487,349.4657,0,8.3644,125.5928,1.1648,0,0,14.9849,1.3634,3795.4202,47.8141,4.4102,1.8128,130.5416,13.2254,0,0,17.6983,1.115,122.6334,5.5754,116.2218,1.6155
257,ucsb mining,210.87,0,29.03,28.93,29.31,"Tue Dec 6, 2022 - 18:56:05",User,2,ppm,,,,MAG_1,Mining,0,2.1686,88485.4297,675.9171,3.8509,1.5913,5.6057,3.3404,357.9324,33.7893,551989.8125,3275.7065,0,2.0232,6957.0166,126.9959,0,3.3503,34258.7891,85.5449,0,76.231,112.6434,7.5082,28.0377,4.1667,40716.6367,154.6434,0,0,0,2.708,31294.1113,237.3095,21104.9453,1303.2755,599.5137,35.8043,0,1.5029,13.4635,0.8744,58.4958,7.5854,613.9719,68.4318,29.1844,1.7451,0,1.8946,174.8558,2.2252,0,0,3432.9148,34.1781,0,6.3952,0,1.3204,215445.3438,349.4179,5.4343,3.5553,127.456,1.1517,0,0,15.0438,1.3551,3768.6931,47.6496,2.8437,1.7373,147.6175,13.3493,0,0,17.439,1.0915,119.6384,5.4358,113.2102,1.5734
266,ucsb mining,211.25,0,29.15,29.03,28.95,"Tue Dec 6, 2022 - 19:34:09",User,2,ppm,,,,MAG_1,Mining,0,2.1784,88164.5547,674.9445,3.3775,1.5868,0,4.73,370.2039,34.2448,552853.375,3285.5706,0,1.833,6603.8022,126.392,0,3.3886,34205.2695,85.4606,0,76.692,113.9525,7.5059,23.4961,4.0644,40509.125,154.8676,0,0,0,4.2007,30877.252,236.2435,20177.7891,1291.2609,623.603,36.5914,0,1.4773,12.91,0.8796,50.1011,7.5413,632.0637,68.4614,29.0335,1.7563,0,1.8836,172.4459,2.2276,0,0,3432.4929,34.2749,0,6.4408,0,1.5911,216850.6875,350.1466,8.4518,3.6108,124.8017,1.1457,0,0,16.7674,1.3536,3752.6699,47.5263,5.1047,1.8015,136.6991,13.2115,0,0,18.4482,1.1006,118.1964,5.4394,113.3599,1.58
211,ucsb mining,210.84,29.87,29.09,28.72,116.08,"Tue Nov 29, 2022 - 16:46:49",User,2,ppm,,,,MAG_1,Mining,0,2.2131,80785.8828,648.4875,3.4069,1.571,0,4.7476,361.9076,34.632,572472.75,3066.7261,0,1.8327,6537.0894,127.4161,0,3.3613,34730.4688,86.4287,0,74.6471,106.8454,7.6082,27.3293,4.0882,41162.1562,151.5631,0,0,0,2.6889,30923.8691,239.7225,17368.1445,1267.1061,621.038,35.5668,0,1.4524,13.8406,0.8685,68.1066,7.5309,597.7053,67.9203,30.3805,1.7413,0,1.8792,176.226,2.1924,0,0,3268.6216,34.0011,0,6.4727,0,1.6367,206475.0156,346.4182,6.5214,3.6498,128.7803,1.1335,0,0,17.2705,1.3435,3718.6921,48.3868,4.7141,1.7559,142.3929,13.4767,0,0,19.6458,1.089,113.9301,5.2505,117.2422,1.5636
214,ucsb mining,211.17,0,29.03,29.3,29.54,"Tue Nov 29, 2022 - 16:58:54",User,2,ppm,,,,MAG_1,Mining,0,2.2196,87762.8828,670.0649,2.506,1.5506,4.8036,3.2925,381.2775,34.788,551245.75,3236.054,0,1.8164,7134.6987,126.6525,0,3.4634,35562.0273,87.1049,0,82.134,114.6306,7.4945,22.3515,3.9809,40642.3633,153.1481,0,0,0,4.7438,31782.0254,237.8211,20434.334,1297.0475,618.4844,35.7485,0,1.4633,14.9054,0.877,55.8811,7.5587,605.7313,67.7477,29.5444,1.7392,0,1.9297,177.3157,2.2158,0,0,3566.8486,34.4009,0,6.5082,0,1.3879,215457.625,348.5941,9.0146,3.6617,128.4042,1.1436,0,0,16.5953,1.3374,3837.356,47.528,2.7651,1.7292,140.934,13.2829,0,0,17.327,1.0833,115.1387,5.3135,116.4548,1.5741
217,ucsb mining,211.07,0,29.18,29.79,29.77,"Tue Nov 29, 2022 - 17:11:06",User,2,ppm,,,,MAG_1,Mining,0,2.1634,86566.125,680.3918,4.1615,1.5785,5.4682,3.3244,365.8642,33.6623,552399.3125,3261.4692,0,1.8454,6941.4087,127.3807,0,3.3112,35877.4453,88.3898,0,75.9268,108.2483,7.5558,26.4671,4.1002,41133.9297,153.6639,0,0,0,3.2456,32075.8418,241.1925,20073.4824,1316.7596,626.4966,36.0951,0,1.4708,13.4063,0.871,60.1087,7.5901,580.2023,69.1555,28.5709,1.7267,0,1.8721,175.506,2.2143,0,0,3493.5132,34.6689,0,6.3631,0,1.328,215045.1094,352.0187,6.087,3.5398,129.5207,1.1503,0,0,17.3103,1.3553,3839.3972,48.1642,4.1758,1.7661,144.7939,13.4793,0,0,18.1347,1.0888,122.786,5.4378,117.1785,1.5822
220,ucsb mining,210.13,0,29,29.15,29.82,"Tue Nov 29, 2022 - 17:23:08",User,2,ppm,,,,MAG_1,Mining,0,2.1617,87405.3359,683.0079,4.3569,1.5737,5.1942,3.3285,356.6399,33.6923,555406.75,3249.9915,0,1.804,6725.957,126.2963,0,3.343,33036.3633,84.9414,0,76.0235,111.2542,7.5389,28.2423,4.1606,41174.1875,154.2445,0,0,0,4.153,31640.0293,239.7016,19521.6895,1301.6644,609.9214,35.7879,0,1.4735,14.2062,0.8779,59.4876,7.5175,623.3245,69.3236,27.3925,1.7168,0,1.919,176.2235,2.2231,0,0,3326.1624,34.3483,0,6.3575,0,1.3406,215415.3281,353.8148,6.8448,3.5535,126.5666,1.1433,0,0,18.5024,1.3636,3786.6038,48.1815,2.6305,1.7328,133.1929,13.3272,0,0,17.4475,1.0891,124.4309,5.487,115.7219,1.5806
223,ucsb mining,210.31,0,28.97,29.68,28.72,"Tue Nov 29, 2022 - 17:35:08",User,2,ppm,,,,MAG_1,Mining,0,3.3545,87589.5,681.2418,3.346,1.597,0,4.8148,372.1207,34.111,553619.5625,3279.0535,0,1.9014,6613.2021,126.2866,0,3.3549,34248.2383,86.1316,0,76.4957,101.8507,7.5094,21.0506,4.008,40945.0898,154.7109,0,0,0,3.1493,31219.959,238.8561,20295.7148,1307.2477,617.5157,36.2689,0,1.7457,13.6341,0.8777,64.3923,7.742,678.8032,70.0282,30.1269,1.7693,0,1.8829,177.9868,2.247,0,0,3371.6323,34.3896,0,6.405,0,1.6613,215697.7344,352.0887,9.3433,3.6004,127.9082,1.154,0,0,15.8754,1.3614,3774.5994,48.7443,3.9853,1.7732,132.7992,13.402,0,0,16.2372,1.0888,122.154,5.4737,115.6302,1.5869
232,ucsb mining,210.47,0,29.17,29.86,29.3,"Tue Nov 29, 2022 - 18:11:15",User,2,ppm,,,,MAG_1,Mining,0,2.2405,89611.4531,693.5866,3.7835,1.63,7.3297,3.4804,354.8933,34.9938,547776.625,3357.1428,0,1.8827,6432.3657,125.507,0,3.4961,34680.5234,87.1408,0,76.8112,114.3096,7.5901,26.2609,4.1621,41134.8594,156.106,0,0,0,4.3718,31232.9199,238.4346,21244.1602,1327.1838,614.8986,36.4542,0,1.6277,13.2988,0.8832,62.5639,7.6402,704.2885,70.5181,30.7816,1.7971,0,1.9766,175.5064,2.2502,0,0,3398.0227,34.7461,0,6.5962,0,1.4437,218063.2656,354.7249,8.8563,3.7036,126.9548,1.1582,0,0,17.7175,1.3865,3765.7368,48.3528,4.0573,1.7913,133.2549,13.3277,0,0,17.9959,1.1058,127.571,5.5935,115.781,1.5991
155,ucsb mining,210.37,29.98,28.75,29.77,115.45,"Fri Nov 25, 2022 - 15:33:32",User,2,ppm,,,,MAG_1,Mining,0,2.1433,79486.5781,650.0923,3.5538,1.6288,0,4.7899,370.546,34.0951,574523.5625,3175.6914,0,1.9307,6622.751,128.2585,0,3.3689,33649.6406,85.5409,0,77.8736,114.057,7.687,22.6068,4.1532,41125.9375,157.8737,0,0,0,4.5686,30782.8184,240.2148,18082.5117,1282.5504,606.8693,36.8065,0,1.523,13.8967,0.9036,67.5442,7.833,625.2474,68.6316,29.3544,1.7993,0,1.8806,177.4277,2.293,0,0,3287.8291,34.2028,0,6.3974,0,1.6113,206120.0938,348.7925,0,8.8705,128.8491,1.1842,0,0,16.7623,1.4004,3740.9797,48.58,3.6179,1.8108,143.9169,13.5523,0,0,17.7788,1.125,118.6942,5.5559,116.6067,1.6295
158,ucsb mining,210.37,0,29.6,29.46,28.72,"Fri Nov 25, 2022 - 15:45:49",User,2,ppm,,,,MAG_1,Mining,0,2.2206,84628.1797,667.9766,2.2604,1.5417,0,4.7013,374.0305,34.7701,559750,3161.8186,0,2.2226,7066.5137,129.4424,0,3.3982,34799.8945,86.8923,0,74.8447,108.8694,7.6506,27.6953,4.0858,40640.5352,151.3644,0,0,0,4.3313,31868.541,243.4251,18669.1445,1290.8867,631.1791,35.7165,0,1.4559,13.6058,0.8606,59.1008,7.5116,608.91,68.3467,30.1798,1.7337,0,1.9582,175.9577,2.1899,0,0,3450.1853,34.4489,0,6.5406,0,1.2867,212690.6406,350.8448,6.9311,3.6558,125.5548,1.1213,0,0,15.4827,1.3421,3852.3921,48.678,3.7711,1.7315,147.4923,13.6718,0,0,16.6257,1.067,119.7145,5.3354,116.6241,1.558
161,ucsb mining,211.26,0,29.25,29.2,29.18,"Fri Nov 25, 2022 - 15:57:56",User,2,ppm,,,,MAG_1,Mining,0,2.1626,86514.1406,672.3396,2.1217,1.5763,0,4.8121,345.3878,34.1842,553174.125,3294.2195,0,1.9321,6817.4712,126.9508,0,3.4122,35490.4844,87.0764,0,77.1274,114.3403,7.5593,27.1987,4.1734,40993.4961,155.8335,0,0,0,2.7847,31948.6484,240.5731,20775.3262,1307.8896,628.1973,36.5597,0,1.4907,13.498,0.8857,54.7324,7.6305,606.091,67.9031,29.9445,1.7778,0,1.8749,175.3651,2.2477,0,0,3396.5295,33.9534,0,6.4325,0,1.2714,214462.75,348.6922,6.1951,3.6105,126.3738,1.1551,0,0,16.6996,1.3864,3892.8694,47.6492,4.368,1.7891,137.6386,13.3515,0,0,18.438,1.1082,114.6961,5.4032,112.8436,1.5832
164,ucsb mining,211.16,0,29.03,29.57,29.76,"Fri Nov 25, 2022 - 16:09:53",User,2,ppm,,,,MAG_1,Mining,0,2.5635,86695.2578,673.0587,3.4937,1.6207,5.6085,3.423,365.3767,33.3255,556249.5,3299.199,0,2.8506,6607.563,125.5485,0,3.3413,34947.2031,86.9426,0,77.8265,113.4562,7.5217,25.7357,4.207,40794.0391,157.8852,0,0,0,3.0184,31412.9258,237.7806,19932.125,1299.1842,617.139,36.9899,0,1.5137,13.4165,0.8982,61.0728,7.7573,678.2404,69.8655,29.1106,1.7882,0,1.8955,173.9216,2.275,0,0,3353.8977,34.2241,0,6.2985,0,1.3516,213617.5156,350.5612,0,8.2579,127.2628,1.1764,0,0,16.3188,1.4197,3776.1914,47.9487,4.4669,1.8229,128.3789,13.199,0,0,18.0627,1.1198,117.2488,5.5233,115.4412,1.6208
